ID,WINNER_CLUSTER,LOSER_CLUSTER,WINNER_TEAM,LOSER_TEAM,GAMEDAY,SEASON
333772,4,2,Georgetown,West Virginia,2014-03-18,2014
333778,4,3,East Tennessee St.,Chattanooga,2014-03-18,2014
333784,4,3,Sam Houston St.,Alabama St.,2014-03-18,2014
333787,4,4,Columbia,Valparaiso,2014-03-18,2014
333779,4,4,Eastern Michigan,Norfolk St.,2014-03-18,2014
333786,4,4,Siena,Stony Brook,2014-03-18,2014
333790,0,0,SMU,UC Irvine,2014-03-19,2014
333791,0,0,Tennessee,Iowa,2014-03-19,2014
333806,0,2,LSU,San Francisco,2014-03-19,2014
333798,0,2,Louisiana Tech,Iona,2014-03-19,2014
333789,0,4,California,Utah Valley,2014-03-19,2014
333802,0,4,Ohio,Cleveland St.,2014-03-19,2014
333807,0,4,Towson,USC Upstate,2014-03-19,2014
333800,1,1,Nebraska Omaha,North Dakota,2014-03-19,2014
333804,2,2,Radford,Oregon St.,2014-03-19,2014
333810,2,3,Princeton,Tulane,2014-03-19,2014
333809,2,4,Fresno St.,UTEP,2014-03-19,2014
333797,2,4,IPFW,Akron,2014-03-19,2014
333799,2,4,Murray St.,Missouri St.,2014-03-19,2014
333794,4,0,Georgia,Vermont,2014-03-19,2014
333795,4,1,Pacific,Grand Canyon,2014-03-19,2014
333801,4,1,Texas A&M Corpus Chris,Northern Colorado,2014-03-19,2014
333792,4,2,Illinois,Boston University,2014-03-19,2014
333808,4,2,Southern Miss,Toledo,2014-03-19,2014
333788,4,2,Texas A&M,Wyoming,2014-03-19,2014
333793,4,4,Cal Poly,Texas Southern,2014-03-19,2014
333796,4,4,Illinois St.,Morehead St.,2014-03-19,2014
333803,4,4,Old Dominion,South Dakota St.,2014-03-19,2014
333805,4,4,Penn St.,Hampton,2014-03-19,2014
333811,4,4,Yale,Quinnipiac,2014-03-19,2014
553242,0,0,Connecticut,Saint Joseph's,2014-03-20,2014
333821,0,0,Dayton,Ohio St.,2014-03-20,2014
333819,0,0,Harvard,Cincinnati,2014-03-20,2014
333812,0,0,Michigan St.,Delaware,2014-03-20,2014
333813,0,0,Oregon,BYU,2014-03-20,2014
333824,0,0,Saint Louis,North Carolina St.,2014-03-20,2014
333823,0,0,San Diego St.,New Mexico St.,2014-03-20,2014
333818,0,0,Texas,Arizona St.,2014-03-20,2014
553241,0,4,Florida,Albany,2014-03-20,2014
333816,0,4,Louisville,Manhattan,2014-03-20,2014
333822,0,4,Michigan,Wofford,2014-03-20,2014
333820,0,4,Pittsburgh,Colorado,2014-03-20,2014
333825,0,4,Syracuse,Western Michigan,2014-03-20,2014
333814,0,4,Villanova,Milwaukee,2014-03-20,2014
333817,0,4,Wisconsin,American,2014-03-20,2014
333815,2,0,North Dakota St.,Oklahoma,2014-03-20,2014
333839,0,0,Gonzaga,Oklahoma St.,2014-03-21,2014
333833,0,0,Iowa St.,North Carolina Central,2014-03-21,2014
333838,0,0,Memphis,George Washington,2014-03-21,2014
333831,0,0,Mercer,Duke,2014-03-21,2014
333827,0,0,North Carolina,Providence,2014-03-21,2014
333841,0,0,Stanford,New Mexico,2014-03-21,2014
333842,0,0,Stephen F. Austin,VCU,2014-03-21,2014
333840,0,0,Tennessee,Massachusetts,2014-03-21,2014
333830,0,2,Arizona,Weber St.,2014-03-21,2014
333826,0,2,Kansas,Eastern Kentucky,2014-03-21,2014
333840,0,3,Tennessee,UMass Lowell,2014-03-21,2014
333832,0,4,Baylor,Nebraska,2014-03-21,2014
333836,0,4,Creighton,Louisiana Lafayette,2014-03-21,2014
333829,0,4,Kentucky,Kansas St.,2014-03-21,2014
333837,0,4,Towson,East Tennessee St.,2014-03-21,2014
333843,0,4,UCLA,Tulsa,2014-03-21,2014
333828,0,4,Virginia,Coastal Carolina,2014-03-21,2014
333835,0,4,Wichita St.,Cal Poly,2014-03-21,2014
333834,2,2,Belmont,Robert Morris,2014-03-21,2014
333846,0,0,Connecticut,Villanova,2014-03-22,2014
333849,0,0,Dayton,Syracuse,2014-03-22,2014
333850,0,0,Florida,Pittsburgh,2014-03-22,2014
333847,0,0,Louisville,Saint Louis,2014-03-22,2014
333853,0,0,Michigan,Texas,2014-03-22,2014
333844,0,0,Michigan St.,Harvard,2014-03-22,2014
333845,0,0,Wisconsin,Oregon,2014-03-22,2014
333854,0,2,San Diego St.,North Dakota St.,2014-03-22,2014
333851,0,4,Louisiana Tech,Georgia,2014-03-22,2014
333855,0,4,Ohio,Wright St.,2014-03-22,2014
333858,2,2,VMI,IPFW,2014-03-22,2014
333848,4,4,Columbia,Eastern Michigan,2014-03-22,2014
333856,4,4,Pacific,Texas A&M Corpus Chris,2014-03-22,2014
333857,4,4,San Diego,Sam Houston St.,2014-03-22,2014
333852,4,4,Yale,Holy Cross,2014-03-22,2014
333863,0,0,Arizona,Gonzaga,2014-03-23,2014
333864,0,0,Baylor,Creighton,2014-03-23,2014
333860,0,0,Iowa St.,North Carolina,2014-03-23,2014
333862,0,0,Kentucky,Wichita St.,2014-03-23,2014
553243,0,0,Minnesota,Saint Mary's,2014-03-23,2014
333859,0,0,Stanford,Kansas,2014-03-23,2014
333866,0,0,Tennessee,Mercer,2014-03-23,2014
333868,0,0,UCLA,Stephen F. Austin,2014-03-23,2014
333861,0,0,Virginia,Memphis,2014-03-23,2014
333865,0,4,Clemson,Illinois,2014-03-23,2014
333867,4,0,Southern Miss,Missouri,2014-03-23,2014
333870,0,0,California,Arkansas,2014-03-24,2014
333871,0,0,SMU,LSU,2014-03-24,2014
333872,0,4,Florida St.,Georgetown,2014-03-24,2014
333874,2,1,Murray St.,Nebraska Omaha,2014-03-24,2014
333873,2,2,Fresno St.,Princeton,2014-03-24,2014
333875,4,2,Old Dominion,Radford,2014-03-24,2014
333869,4,4,Illinois St.,Texas A&M,2014-03-24,2014
333876,4,4,Siena,Penn St.,2014-03-24,2014
333877,0,2,Clemson,Belmont,2014-03-25,2014
333878,0,4,Minnesota,Southern Miss,2014-03-25,2014
333881,0,0,Florida St.,Louisiana Tech,2014-03-26,2014
333879,0,0,SMU,California,2014-03-26,2014
333883,2,0,VMI,Ohio,2014-03-26,2014
333882,2,4,Fresno St.,Old Dominion,2014-03-26,2014
333884,4,4,Pacific,San Diego,2014-03-26,2014
333885,4,4,Siena,Illinois St.,2014-03-26,2014
333880,4,4,Yale,Columbia,2014-03-26,2014
333886,0,0,Arizona,San Diego St.,2014-03-27,2014
333888,0,0,Dayton,Stanford,2014-03-27,2014
333889,0,0,Florida,UCLA,2014-03-27,2014
333887,0,0,Wisconsin,Baylor,2014-03-27,2014
333890,2,0,Murray St.,Towson,2014-03-27,2014
333893,0,0,Connecticut,Iowa St.,2014-03-28,2014
333892,0,0,Kentucky,Louisville,2014-03-28,2014
333894,0,0,Michigan,Tennessee,2014-03-28,2014
333891,0,0,Michigan St.,Virginia,2014-03-28,2014
333896,0,0,Florida,Dayton,2014-03-29,2014
333895,0,0,Wisconsin,Arizona,2014-03-29,2014
333897,0,0,Connecticut,Michigan St.,2014-03-30,2014
333898,0,0,Kentucky,Michigan,2014-03-30,2014
333899,4,2,Siena,Fresno St.,2014-03-31,2014
333901,0,0,Minnesota,Florida St.,2014-04-01,2014
333900,0,0,SMU,Clemson,2014-04-01,2014
333902,2,4,Murray St.,Pacific,2014-04-01,2014
333903,4,2,Yale,VMI,2014-04-01,2014
333904,2,4,Fresno St.,Siena,2014-04-02,2014
333905,0,0,Minnesota,SMU,2014-04-03,2014
333906,2,4,Murray St.,Yale,2014-04-03,2014
333908,0,0,Connecticut,Florida,2014-04-05,2014
333907,0,0,Kentucky,Wisconsin,2014-04-05,2014
333909,4,2,Siena,Fresno St.,2014-04-05,2014
333910,0,0,Connecticut,Kentucky,2014-04-07,2014
