ID,WINNER_CLUSTER,LOSER_CLUSTER,WINNER_TEAM,LOSER_TEAM,GAMEDAY,SEASON
328095,0,4,Baylor,Long Beach St.,2013-03-20,2013
328096,0,4,Iowa,Indiana St.,2013-03-20,2013
328110,0,4,Southern Miss,Charleston Southern,2013-03-20,2013
328107,0,4,Stony Brook,Massachusetts,2013-03-20,2013
328108,2,3,Northern Iowa,North Dakota,2013-03-20,2013
328129,2,4,Air Force,Hawaii,2013-03-20,2013
328102,2,4,Canisius,Elon,2013-03-20,2013
328115,4,0,Western Michigan,North Dakota St.,2013-03-20,2013
328105,4,2,James Madison,LIU Brooklyn,2013-03-20,2013
328100,4,2,Richmond,Bryant,2013-03-20,2013
328104,4,3,Illinois Chicago,Chicago St.,2013-03-20,2013
328099,4,4,Bradley,Green Bay,2013-03-20,2013
328103,4,4,Houston,Texas,2013-03-20,2013
328106,4,4,Kent St.,Fairfield,2013-03-20,2013
328111,4,4,Mercer,Tennessee,2013-03-20,2013
328112,4,4,Oral Roberts,UT Arlington,2013-03-20,2013
328109,4,4,Providence,Charlotte,2013-03-20,2013
328094,4,4,Purdue,Western Illinois,2013-03-20,2013
328113,4,4,Tulane,South Alabama,2013-03-20,2013
328101,4,4,UC Irvine,High Point,2013-03-20,2013
328116,4,4,Wright St.,Tulsa,2013-03-20,2013
328120,0,0,Arizona,Belmont,2013-03-21,2013
328124,0,0,Butler,Bucknell,2013-03-21,2013
328122,0,0,California,UNLV,2013-03-21,2013
328125,0,0,Colorado St.,Missouri,2013-03-21,2013
328126,0,0,Marquette,Davidson,2013-03-21,2013
328121,0,0,Maryland,Denver,2013-03-21,2013
552861,0,0,Memphis,Saint Mary's,2013-03-21,2013
328117,0,0,Michigan St.,Valparaiso,2013-03-21,2013
328118,0,0,Oregon,Oklahoma St.,2013-03-21,2013
328123,0,0,VCU,Akron,2013-03-21,2013
328133,0,0,Wichita St.,Pittsburgh,2013-03-21,2013
328130,0,2,Michigan,South Dakota St.,2013-03-21,2013
328131,0,2,Syracuse,Montana,2013-03-21,2013
328127,0,4,Gonzaga,Southern,2013-03-21,2013
328119,0,4,Louisville,North Carolina A&T,2013-03-21,2013
328132,0,4,Saint Louis,New Mexico St.,2013-03-21,2013
328128,2,0,Harvard,New Mexico,2013-03-21,2013
328138,0,0,Baylor,Arizona St.,2013-03-22,2013
328141,0,0,Creighton,Cincinnati,2013-03-22,2013
328140,0,0,Iowa,Stony Brook,2013-03-22,2013
328139,0,0,Iowa St.,Notre Dame,2013-03-22,2013
328146,0,0,La Salle,Kansas St.,2013-03-22,2013
328147,0,0,Minnesota,UCLA,2013-03-22,2013
328148,0,0,Mississippi,Wisconsin,2013-03-22,2013
328149,0,0,Temple,North Carolina St.,2013-03-22,2013
328145,0,2,Ohio St.,Iona,2013-03-22,2013
552863,0,4,Duke,Albany,2013-03-22,2013
328143,0,4,Florida,Northwestern St.,2013-03-22,2013
328137,0,4,Indiana,James Madison,2013-03-22,2013
328134,0,4,Kansas,Western Kentucky,2013-03-22,2013
552862,0,4,Miami FL,Pacific,2013-03-22,2013
328135,0,4,North Carolina,Villanova,2013-03-22,2013
328136,0,4,San Diego St.,Oklahoma,2013-03-22,2013
328144,4,0,Florida Gulf Coast,Georgetown,2013-03-22,2013
328142,4,0,Illinois,Colorado,2013-03-22,2013
328152,0,0,Louisville,Colorado St.,2013-03-23,2013
328157,0,0,Marquette,Butler,2013-03-23,2013
328161,0,0,Michigan,VCU,2013-03-23,2013
328150,0,0,Michigan St.,Memphis,2013-03-23,2013
328151,0,0,Oregon,Saint Louis,2013-03-23,2013
328154,0,0,Syracuse,California,2013-03-23,2013
328160,0,0,Wichita St.,Gonzaga,2013-03-23,2013
328153,0,2,Arizona,Harvard,2013-03-23,2013
328163,0,2,Weber St.,Air Force,2013-03-23,2013
328164,2,4,Canisius,Youngstown St.,2013-03-23,2013
328162,2,4,Northern Iowa,Illinois Chicago,2013-03-23,2013
328155,4,0,Alabama,Stanford,2013-03-23,2013
328159,4,2,Evansville,Eastern Kentucky,2013-03-23,2013
328156,4,4,Bradley,Tulane,2013-03-23,2013
328158,4,4,East Carolina,Rider,2013-03-23,2013
328168,0,0,Duke,Creighton,2013-03-24,2013
328170,0,0,Florida,Minnesota,2013-03-24,2013
328167,0,0,Indiana,Temple,2013-03-24,2013
328165,0,0,Kansas,North Carolina,2013-03-24,2013
328172,0,0,La Salle,Mississippi,2013-03-24,2013
328169,0,0,Ohio St.,Iowa St.,2013-03-24,2013
552865,0,4,Miami FL,Illinois,2013-03-24,2013
552864,0,4,Virginia,St. John's,2013-03-24,2013
328171,4,0,Florida Gulf Coast,San Diego St.,2013-03-24,2013
328173,4,4,Loyola MD,Kent St.,2013-03-24,2013
328175,0,4,BYU,Mercer,2013-03-25,2013
328174,0,4,Santa Clara,Purdue,2013-03-25,2013
328179,0,4,Southern Miss,Louisiana Tech,2013-03-25,2013
328176,4,4,George Mason,Houston,2013-03-25,2013
328177,4,4,Oral Roberts,UC Irvine,2013-03-25,2013
328178,4,4,Providence,Robert Morris,2013-03-25,2013
328181,4,4,Western Michigan,Wyoming,2013-03-25,2013
328180,4,4,Wright St.,Richmond,2013-03-25,2013
328182,0,4,Maryland,Alabama,2013-03-26,2013
328185,2,4,Northern Iowa,Bradley,2013-03-26,2013
328183,4,2,Evansville,Canisius,2013-03-26,2013
328184,4,4,East Carolina,Loyola MD,2013-03-26,2013
328189,0,0,BYU,Southern Miss,2013-03-27,2013
328186,0,0,Iowa,Virginia,2013-03-27,2013
328187,0,4,Baylor,Providence,2013-03-27,2013
328191,0,4,Santa Clara,Wright St.,2013-03-27,2013
328190,0,4,Weber St.,Oral Roberts,2013-03-27,2013
328188,4,4,George Mason,Western Michigan,2013-03-27,2013
552866,0,0,Marquette,Miami FL,2013-03-28,2013
328194,0,0,Ohio St.,Arizona,2013-03-28,2013
328193,0,0,Syracuse,Indiana,2013-03-28,2013
328195,0,0,Wichita St.,La Salle,2013-03-28,2013
328197,0,0,Duke,Michigan St.,2013-03-29,2013
328198,0,0,Louisville,Oregon,2013-03-29,2013
328196,0,0,Michigan,Kansas,2013-03-29,2013
328199,0,4,Florida,Florida Gulf Coast,2013-03-29,2013
328201,0,0,Syracuse,Marquette,2013-03-30,2013
328203,0,0,Wichita St.,Ohio St.,2013-03-30,2013
328202,0,2,Weber St.,Northern Iowa,2013-03-30,2013
328200,4,4,East Carolina,Evansville,2013-03-30,2013
328204,0,0,Louisville,Duke,2013-03-31,2013
328205,0,0,Michigan,Florida,2013-03-31,2013
328206,0,4,Santa Clara,George Mason,2013-04-01,2013
328208,0,0,Baylor,BYU,2013-04-02,2013
328207,0,0,Iowa,Maryland,2013-04-02,2013
328209,4,0,East Carolina,Weber St.,2013-04-02,2013
328210,4,0,George Mason,Santa Clara,2013-04-03,2013
328211,0,0,Baylor,Iowa,2013-04-04,2013
328212,0,4,Santa Clara,George Mason,2013-04-05,2013
328213,0,0,Louisville,Wichita St.,2013-04-06,2013
328214,0,0,Michigan,Syracuse,2013-04-06,2013
328215,0,0,Louisville,Michigan,2013-04-08,2013
